date.time,heating.mw.node1,heating.mw.node2,heating.mw.node3,heating.mw.node4
2015-01-03 00:00:00+00:00,4091.842373541999,1560.647099387,4120.535858416,1955.2843653149998
2015-01-03 01:00:00+00:00,4727.024835224999,1702.104984848,4411.528135824001,2227.806035745
2015-01-03 02:00:00+00:00,4405.265067872001,1647.119919973,4391.770031594,2108.089919385
2015-01-03 03:00:00+00:00,4656.720226796,1667.159183439,4303.525530998,2139.542804625
2015-01-03 04:00:00+00:00,4566.288572969,1636.962036955,4116.213780412,2046.992855265
2015-01-03 05:00:00+00:00,4567.1792389170005,1667.651435266,3653.4845231890004,1913.1660583940002
2015-01-03 06:00:00+00:00,4674.522106519,1731.3833741390001,3622.927436857,1960.274219879
2015-01-03 07:00:00+00:00,4830.401595964,1776.683024269,3642.926159869999,1984.0214741439997
2015-01-03 08:00:00+00:00,4759.119205874,1757.363159196,3833.336443644,2108.55420405
2015-01-03 09:00:00+00:00,4613.956100986,1768.0350371470001,4207.274528091,2202.483592935
2015-01-03 10:00:00+00:00,4515.885789298,1863.298317232,4197.532242587001,2307.326926465
2015-01-03 11:00:00+00:00,4751.398189219,1940.898410854,4388.318035239,2355.7994257550004
2015-01-03 12:00:00+00:00,5263.874431673999,2125.022918687,4687.241879807999,2614.495060705
2015-01-03 13:00:00+00:00,5325.090908419,2232.4990854820003,4576.246130695,2703.464204595
2015-01-03 14:00:00+00:00,5084.636220836,2061.1582586920003,4018.411887139,2259.752589075
2015-01-03 15:00:00+00:00,4416.605618622,1979.6683585159997,4162.774893207,2041.0669173750002
2015-01-03 16:00:00+00:00,4200.324436931,1881.487859912,4037.411377644,1651.432597395
2015-01-03 17:00:00+00:00,4086.2518657699998,1787.9835327689998,3955.603034675,1556.560998145
2015-01-03 18:00:00+00:00,3985.1737937659996,1868.1160531760002,4112.444971906,1613.179525635
2015-01-03 19:00:00+00:00,4019.395054622,2007.622552563,4394.285613634,1782.432955135
2015-01-03 20:00:00+00:00,3960.9692694469995,2122.171397875,4605.995242055,1966.1399793349997
2015-01-03 21:00:00+00:00,3807.4459240459996,2207.723174173,4755.7188202550005,2348.0119498550007
2015-01-03 22:00:00+00:00,3050.3424846699995,1743.426861129,4087.524565508,1654.898643765
2015-01-03 23:00:00+00:00,3363.643189543,1834.2328988179997,4055.2023069069996,1634.708291775
2015-01-04 00:00:00+00:00,3411.995016127,1815.526709361,3942.786928908001,1855.0097151850002
2015-01-04 01:00:00+00:00,3593.3151618039997,1868.8470844479998,3629.878841484,1649.699186725
2015-01-04 02:00:00+00:00,3015.3474275149993,1645.509544627,3278.0106817859996,1391.264661645
2015-01-04 03:00:00+00:00,2571.1177212939997,1425.245822585,2950.2789616269993,1257.588357905
2015-01-04 04:00:00+00:00,2324.315720455,1335.8316594789999,2875.171910665,1197.8456353249999
2015-01-04 05:00:00+00:00,2076.3087649530003,1155.088613334,2297.515931101,1055.381113408
2015-01-04 06:00:00+00:00,1939.776294639,1127.251755216,2287.2669193,1026.6550601810002
2015-01-04 07:00:00+00:00,1952.647268025,1175.3225339649998,2135.658089809,981.941593055
2015-01-04 08:00:00+00:00,1811.914514043,1130.1065526060002,2224.3069105990003,1045.9481770940001
2015-01-04 09:00:00+00:00,1605.387194828,1010.3281089669999,2308.104942033,1068.1322617370001
2015-01-04 10:00:00+00:00,1557.4314264010002,995.683035657,2258.9093391409997,1085.9045908849998
2015-01-04 11:00:00+00:00,1724.332956684,1017.656524959,2451.722288763,1185.9606718750001
2015-01-04 12:00:00+00:00,1879.089880276,1085.125818008,2626.6513120669997,1342.955517385
2015-01-04 13:00:00+00:00,1969.48371841,1140.698462417,2585.9391197080004,1393.8694935249996
2015-01-04 14:00:00+00:00,2023.316615249,1169.6813537570001,2432.2069035199997,1227.8461920949999
2015-01-04 15:00:00+00:00,1907.02667881,1196.57384842,2403.3580211,1111.5562379449998
2015-01-04 16:00:00+00:00,1807.27602486,1154.684940487,2334.6427016190005,915.4600034449999
2015-01-04 17:00:00+00:00,1763.7679008810003,1091.089246326,2179.104997475,839.494206785
2015-01-04 18:00:00+00:00,1759.6033093850003,1091.032202732,1955.3972749440002,803.991426255
2015-01-04 19:00:00+00:00,1837.934707703,1066.357941043,1813.607672769,787.059659355
2015-01-04 20:00:00+00:00,1944.836519888,1032.4006352580002,1698.8877657189998,839.860718275
2015-01-04 21:00:00+00:00,1994.5140187969998,986.4846771809999,1595.785013658,954.8522811549999
2015-01-04 22:00:00+00:00,1957.6024873459999,853.079056329,1916.9182630169998,785.5149042749999
2015-01-04 23:00:00+00:00,2306.8367175769995,901.809795617,1910.3790688479999,797.7606406149999
2015-01-05 00:00:00+00:00,2556.059243928,900.6257997719999,1844.18569288,929.946644095
2015-01-05 01:00:00+00:00,2861.7276924989997,888.106610138,1828.0142374779998,898.941944425
2015-01-05 02:00:00+00:00,2609.878069103,791.8910887259999,1648.018934801,819.1148965149999
2015-01-05 03:00:00+00:00,2889.9716981980005,823.4576793269998,1675.785889671,809.807779745
2015-01-05 04:00:00+00:00,2723.9370046049994,809.1804241739999,1672.9153309839999,860.9681684149999
2015-01-05 05:00:00+00:00,2647.553745973,759.897969068,1772.937689157,979.7928201709999
2015-01-05 06:00:00+00:00,2726.8953120740002,768.1452639959999,2061.140575656,1111.882955489
2015-01-05 07:00:00+00:00,2825.1585173219996,770.929466072,2186.629333373,1220.2183483899998
2015-01-05 08:00:00+00:00,2962.5335631320004,826.0655715949999,2330.9701992329997,1337.6033751159998
2015-01-05 09:00:00+00:00,3278.209957050999,860.629436179,2485.8651948089996,1407.938835727
2015-01-05 10:00:00+00:00,3858.1446181049996,1021.4601273709999,2832.6601268779996,1575.8098774149998
2015-01-05 11:00:00+00:00,4229.410448533,1149.15638784,3071.1025337969995,1649.980794895
2015-01-05 12:00:00+00:00,4658.8556843510005,1299.5073956469998,3327.106865727,1838.438628755
2015-01-05 13:00:00+00:00,4860.53879609,1393.721030365,3415.4642633020003,1829.299753505
2015-01-05 14:00:00+00:00,5240.027856778999,1474.9228748399998,3274.7567202689997,1681.667525585
2015-01-05 15:00:00+00:00,5427.57623521,1569.9030653539999,3460.8834261690004,1683.5031766549998
2015-01-05 16:00:00+00:00,5220.982218069,1514.5346807859999,3394.0723282990007,1505.293325805
2015-01-05 17:00:00+00:00,5632.901811653001,1639.804766196,3514.5694846989995,1560.023398625
2015-01-05 18:00:00+00:00,5430.384573183001,1686.073878463,3704.0422048799996,1670.703643465
2015-01-05 19:00:00+00:00,5435.349877823999,1774.0926348520002,3863.725532816,1680.860460915
2015-01-05 20:00:00+00:00,5643.672910792,1915.707375165,4154.446607882,1882.993184775
2015-01-05 21:00:00+00:00,5943.518201342,2063.863361883,4477.795744055001,2407.769804305
2015-01-05 22:00:00+00:00,5667.776649682,1997.966907955,4585.768446624999,2309.321340705
2015-01-05 23:00:00+00:00,5728.304327879999,2085.406361674,4833.194129176001,2071.6706507450003
2015-01-06 00:00:00+00:00,6965.644029255,2579.5125864,5914.757774659999,3023.752725785
2015-01-06 01:00:00+00:00,7928.684960416999,2827.8500686879997,6348.959198563,3500.7741736049998
2015-01-06 02:00:00+00:00,7082.760577807999,2685.9752816560003,6266.382921363,3344.014867985
2015-01-06 03:00:00+00:00,6888.523456745999,2702.072350236,6345.800722525,3501.450965815
2015-01-06 04:00:00+00:00,6668.434915177999,2686.542231155,6283.738486223,3475.8491478349997
2015-01-06 05:00:00+00:00,6291.485857681,2706.3332893859997,6525.374864902999,3592.9681938080003
2015-01-06 06:00:00+00:00,6235.603567369,2640.107701697,6586.342675679,3649.455741109
2015-01-06 07:00:00+00:00,6146.426336816,2635.6943163519995,6642.311672404,3725.2250761949995
2015-01-06 08:00:00+00:00,5937.666059878,2622.203558195,6658.135072128,3810.4563110969993
2015-01-06 09:00:00+00:00,5895.13221345,2615.943949372,6573.266002226,3804.5034188590002
2015-01-06 10:00:00+00:00,5606.415211652,2484.285801168,6748.051820879,4094.8248990649995
2015-01-06 11:00:00+00:00,5938.870033900001,2606.7439850150004,7066.854023061999,4121.991156544999
2015-01-06 12:00:00+00:00,6359.367501093999,2802.0289273489993,7507.212655787,4459.230938674999
2015-01-06 13:00:00+00:00,6382.478627760999,2826.322279949,7684.424886111,4402.781373275
2015-01-06 14:00:00+00:00,6548.130096802,2817.3544760440004,7495.017281636,4038.8630291249997
2015-01-06 15:00:00+00:00,5995.957231783,2712.7277247069997,7446.010858628,3808.593895685
2015-01-06 16:00:00+00:00,5561.745031638,2561.34342313,7148.642887966,3289.6266157249997
2015-01-06 17:00:00+00:00,5687.100632020999,2562.8863831649996,7037.223278974,3208.530051165
2015-01-06 18:00:00+00:00,5344.720977816,2493.3787826639996,7056.318851498001,3210.4994629049997
2015-01-06 19:00:00+00:00,5291.868291279,2458.962049838,7212.453649275,3092.274818715
2015-01-06 20:00:00+00:00,5388.095738948001,2465.3339884960005,7325.4608178260005,3255.8307275750003
2015-01-06 21:00:00+00:00,5509.666147366999,2493.445516658,7437.1496263690005,3940.429380605
2015-01-06 22:00:00+00:00,5036.235488133,2244.353988365,6768.114780728,3465.335174015
2015-01-06 23:00:00+00:00,5154.981645886,2321.0410811209995,6960.937537507,2983.0355763850002
2015-01-07 00:00:00+00:00,6331.130195285,2856.2255446140002,8290.30871846,4146.509526255
2015-01-07 01:00:00+00:00,7137.525425075,3102.941542396,8418.716985539,4460.521080025001
2015-01-07 02:00:00+00:00,6287.856483703001,2929.8391785240005,7977.231021434999,4019.036194025
2015-01-07 03:00:00+00:00,6084.423121682,2863.035264243,7673.1181989080005,3941.352150415
2015-01-07 04:00:00+00:00,5844.180413624,2853.37765617,7549.488023553,3813.317177895
2015-01-07 05:00:00+00:00,5532.7609527019995,2866.9071758039995,7715.830819998,3847.710032612
2015-01-07 06:00:00+00:00,5428.642535981,2719.199819973,7270.5239622789995,3663.439611961
2015-01-07 07:00:00+00:00,5339.308092071999,2668.4545298549997,7168.661284721,3657.601405374
2015-01-07 08:00:00+00:00,5261.070834665,2572.916490249,6986.887575004,3631.622747684
2015-01-07 09:00:00+00:00,5350.244112639,2450.558412403,6596.672316932,3508.5651321360006
2015-01-07 10:00:00+00:00,5380.144805252001,2352.1829856349996,6647.214267876001,3701.6603508549997
2015-01-07 11:00:00+00:00,5662.915157925,2459.178750304,6966.962354156,3724.941500825
2015-01-07 12:00:00+00:00,6081.196446778999,2671.585548135,7284.860237169999,4046.0504651949996
2015-01-07 13:00:00+00:00,6202.809248075,2710.216960386,7358.918808949,3968.116801865
2015-01-07 14:00:00+00:00,6577.196322203,2576.361977054,6856.846701846999,3570.2247378449997
2015-01-07 15:00:00+00:00,6867.064968094,2386.253150044,6487.630619784999,3229.6328276550003
2015-01-07 16:00:00+00:00,6694.060148104001,2267.288259775,6176.327221034,2746.285333745
2015-01-07 17:00:00+00:00,7178.157352934,2315.2160331620003,6172.699132131,2720.426557365
2015-01-07 18:00:00+00:00,6983.20954648,2335.9373274910004,6198.760952812,2762.6467478750005
2015-01-07 19:00:00+00:00,7013.631320314,2467.462365818,6363.659982148999,2731.4247723850003
2015-01-07 20:00:00+00:00,7303.782278365999,2668.657713303,6769.678496537,3039.785618375
2015-01-07 21:00:00+00:00,7707.586751611,2917.9586056020003,7250.9509656870005,3936.524305994999
2015-01-07 22:00:00+00:00,7381.566499013999,2867.167373565,7457.6751370540005,3795.5666700849997
2015-01-07 23:00:00+00:00,7473.027722329,2925.000622047,7985.992618779,3446.066863045
2015-01-08 00:00:00+00:00,9083.310190162,3638.802921717,9808.39950134,5195.564530494999
2015-01-08 01:00:00+00:00,10354.139838903,3989.4174457169997,10415.739192244002,6189.135971635
2015-01-08 02:00:00+00:00,9371.66313476,3794.5572597470004,9906.424830668,5753.218636705
2015-01-08 03:00:00+00:00,9371.787943432999,3884.9450817269994,9676.739203154002,5800.529343625
2015-01-08 04:00:00+00:00,9270.511948232,3975.7816578469997,9478.257899637,5671.539960014999
2015-01-08 05:00:00+00:00,8918.346404087,4133.41850108,9624.758649293,5737.355888087
2015-01-08 06:00:00+00:00,8950.804296344,4164.1779211269995,9578.140687745,5703.680994853
2015-01-08 07:00:00+00:00,8955.514044472,4236.348683179001,9569.731484357,5747.24869898
2015-01-08 08:00:00+00:00,8685.82623437,4221.493069368001,9404.056233914998,5734.846979628
2015-01-08 09:00:00+00:00,8409.837202088998,4226.024770107,9373.724956759,5711.739653349
2015-01-08 10:00:00+00:00,7700.984292796,3908.827866237,9349.799364511002,5750.548879415001
2015-01-08 11:00:00+00:00,7956.704943228999,4059.538456167,9751.666576542999,5712.374448965
2015-01-08 12:00:00+00:00,8072.370816564001,4129.790309867,10283.429952799,6099.728202405
2015-01-08 13:00:00+00:00,7947.099239622999,4054.5266023369995,10335.29612078,5878.058114325
2015-01-08 14:00:00+00:00,7794.8555009619995,3672.9726210870003,9635.112068440001,5206.729885415
2015-01-08 15:00:00+00:00,6732.550346663999,3240.956672467,8910.400406983,4602.499305415
2015-01-08 16:00:00+00:00,6184.602557303,2870.9514891149997,8178.320920354,3799.543037775
2015-01-08 17:00:00+00:00,6157.354525125,2665.061395644,7704.268157009,3550.844550165
2015-01-08 18:00:00+00:00,5679.679428619998,2505.601642098,7484.046051726999,3488.5311175150005
2015-01-08 19:00:00+00:00,5594.431775162999,2450.55060556,7469.401911522001,3356.406934355
2015-01-08 20:00:00+00:00,5677.760646512,2422.2913750220005,7672.4256627919995,3560.890778095
2015-01-08 21:00:00+00:00,5752.555931674,2423.517601048,7781.507510741,4278.920932805
2015-01-08 22:00:00+00:00,5229.882766981,2244.9469200129997,7443.972015734001,3791.767787785
2015-01-08 23:00:00+00:00,5290.07494269,2269.335680639,7659.473083738,3225.328173385
2015-01-09 00:00:00+00:00,6492.028633713,2709.886952117,8995.101850535999,4395.633267405
2015-01-09 01:00:00+00:00,7422.355191434,2910.2170100189996,9480.302415071,4847.463120005
2015-01-09 02:00:00+00:00,6592.176014623001,2707.5931409170003,9139.069553709001,4485.366346635
2015-01-09 03:00:00+00:00,6241.105124414999,2595.8450049350004,8378.509602928,4271.417943564999
2015-01-09 04:00:00+00:00,5967.297471359,2589.5901672709997,8051.285726449,4012.425580795
2015-01-09 05:00:00+00:00,5588.773189362,2558.1933385400002,7919.04530162,3847.0482598209996
2015-01-09 06:00:00+00:00,5402.455764244999,2463.519688488,7484.307952264001,3543.602490252999
2015-01-09 07:00:00+00:00,5305.753675387,2456.498060828,6981.768344179,3194.674105802
2015-01-09 08:00:00+00:00,5107.173245913,2393.5526918399996,6390.948688763,2887.3206582109997
2015-01-09 09:00:00+00:00,5015.21826925,2337.2781281790003,5872.889880119,2655.335582271
2015-01-09 10:00:00+00:00,4636.8419602740005,2146.495720084,5619.985432374,2624.9367248850003
2015-01-09 11:00:00+00:00,4931.310553306,2218.06594983,5770.977042494001,2669.384577845
2015-01-09 12:00:00+00:00,5270.0606069119995,2383.9777594409998,6186.370032991999,2985.586021935
2015-01-09 13:00:00+00:00,5298.207346167,2399.1887103930003,6299.057033321001,2972.5826991149997
2015-01-09 14:00:00+00:00,5453.229242069001,2321.294501212,6090.892309435,2800.581270155
2015-01-09 15:00:00+00:00,5090.382564902,2065.329554239,5847.102330697,2622.135421865
2015-01-09 16:00:00+00:00,4811.344964268999,1806.4908540189997,5450.404023272,2268.0021866849997
2015-01-09 17:00:00+00:00,4903.554600772,1647.438242229,4766.85930795,2098.377907805
2015-01-09 18:00:00+00:00,4627.1678845100005,1621.0105391,4598.360059739,2043.5753070949997
2015-01-09 19:00:00+00:00,4547.806234889,1629.0480245190001,4609.061183979,1965.9039080050002
2015-01-09 20:00:00+00:00,4673.005366313,1681.3829278389999,4721.8887515999995,2112.141640795
2015-01-09 21:00:00+00:00,4932.5669284880005,1748.828793301,4859.585528547,2576.0721982349996
2015-01-09 22:00:00+00:00,4827.842468078999,1631.311693232,4806.665527679,2329.7087470850006
2015-01-09 23:00:00+00:00,4928.3864632820005,1704.159379053,4984.778263713,2007.006545515
2015-01-10 00:00:00+00:00,6128.629115052,2093.2152061379998,5897.6838902380005,2827.292688805
2015-01-10 01:00:00+00:00,7047.945511733,2317.014324962,6293.352657584,3268.964063035
2015-01-10 02:00:00+00:00,6352.214409458,2260.094246958,6214.634469104999,3121.555498405
2015-01-10 03:00:00+00:00,6469.854849596999,2340.956565485,6310.303439695,3271.4774364649998
2015-01-10 04:00:00+00:00,6310.918885381,2333.9316921389996,6274.2797162940005,3253.210664215
2015-01-10 05:00:00+00:00,6310.764813095,2359.1345227669995,5569.877088691001,3063.702120899
2015-01-10 06:00:00+00:00,6377.815569394,2464.204608124,5822.317543029,3275.0631736640003
2015-01-10 07:00:00+00:00,6624.399931295,2533.185327633,5902.294912873,3366.04735687
2015-01-10 08:00:00+00:00,6586.191306385999,2563.7991647500003,6408.909433701999,3683.2499411669996
2015-01-10 09:00:00+00:00,6657.642863951999,2554.9392695629995,6846.853581035,3817.510119559
2015-01-10 10:00:00+00:00,6829.215841290999,2657.574405353,7071.531903308,4083.028440595
2015-01-10 11:00:00+00:00,7120.290322665999,2744.962278047,7353.916946068,4222.306821175
2015-01-10 12:00:00+00:00,7894.851915386999,2964.290600585,7767.214511689,4682.4593929150005
2015-01-10 13:00:00+00:00,8213.108364545,3114.2277326000003,7876.777245918,5042.317291755
2015-01-10 14:00:00+00:00,8285.760746455999,3091.11375783,7718.306238639001,4634.614571845
2015-01-10 15:00:00+00:00,7563.331792051001,3172.4865460099995,8427.904448703,4478.130654845
2015-01-10 16:00:00+00:00,7304.0394802149995,3082.4836005320003,8398.921519955,3784.0470407850003
2015-01-10 17:00:00+00:00,7188.550102286999,3005.798078071,8382.187564901,3755.975733965
2015-01-10 18:00:00+00:00,6929.221074723,3018.734409196,8277.936286990001,3805.012945305
2015-01-10 19:00:00+00:00,6866.266735644999,3076.351617398,8279.324529466,4005.9341056049993
2015-01-10 20:00:00+00:00,6754.817331918,3096.2570259060008,8326.250917444999,4166.818294905
2015-01-10 21:00:00+00:00,6660.353855189999,3141.36394823,8654.620139628001,4928.859083485
2015-01-10 22:00:00+00:00,6005.002426957,2882.787234631,8835.694508749,3804.549371915
2015-01-10 23:00:00+00:00,6848.173082505,3158.015698594,9449.293953973,4063.6180827550006
2015-01-11 00:00:00+00:00,7331.629570840999,3305.6169966780003,9822.834261712998,4944.637046945
2015-01-11 01:00:00+00:00,8107.20870867,3540.597276685,9651.439399927998,4748.433429424999
2015-01-11 02:00:00+00:00,7140.47529979,3367.914310195,9187.879693777,4257.125408125
2015-01-11 03:00:00+00:00,6730.990565054999,3192.667555488,8899.223991722,4234.791636795
2015-01-11 04:00:00+00:00,6354.7440374669995,3079.519526612,8793.43854346,4240.748551694999
2015-01-11 05:00:00+00:00,6141.447429114,2775.283421775,7015.862705209,3810.1401675800003
2015-01-11 06:00:00+00:00,6123.650670996,2834.0331372580004,7084.836153669,3926.570544011
2015-01-11 07:00:00+00:00,6217.279172874,2829.092886809,6828.679773169999,3787.958102226
2015-01-11 08:00:00+00:00,5956.815383919,2775.5352934569996,7107.969056023999,3974.374825067
2015-01-11 09:00:00+00:00,5651.336790322999,2647.897611919,7157.244523138,3914.209761479
2015-01-11 10:00:00+00:00,5379.570956791,2640.125201923,6944.194414617,3986.971010565
2015-01-11 11:00:00+00:00,5550.105413848,2698.8163174359997,7197.72396203,4027.273234895
2015-01-11 12:00:00+00:00,6045.164033203,2934.924507638,7458.266999611,4344.635753075
2015-01-11 13:00:00+00:00,6124.421438132999,3038.059700884,7350.813685554,4430.183662935
2015-01-11 14:00:00+00:00,6076.789383751,2891.2226963219996,6690.41792419,3807.2775584950004
2015-01-11 15:00:00+00:00,5341.600652328,2771.517717756,6719.442447527001,3428.699999505
2015-01-11 16:00:00+00:00,5031.151771522999,2543.234317436,6362.958713026999,2760.576530165
2015-01-11 17:00:00+00:00,4667.645264844,2310.0092619489997,5934.267388677002,2569.698973615
2015-01-11 18:00:00+00:00,4374.171620464999,2262.245384639,5564.379361138999,2487.1398441750002
2015-01-11 19:00:00+00:00,4204.561537582,2228.481720707,5300.015133692001,2498.969593375
2015-01-11 20:00:00+00:00,4089.1027977929994,2120.759323396,5054.542180398,2462.532713085
2015-01-11 21:00:00+00:00,3881.259124353,2067.7409582550004,5152.929757958001,2809.745302965
2015-01-11 22:00:00+00:00,3171.2628177469996,1745.0424769879999,4876.506250305,2035.9256712949996
2015-01-11 23:00:00+00:00,3550.254093432,1850.457954146,5155.989532797001,2087.947850685
2015-01-12 00:00:00+00:00,3718.3031336409995,1884.151275446,5340.28318247,2509.390984595
2015-01-12 01:00:00+00:00,4016.549353314,1895.840708454,5129.163178788999,2344.255231865
2015-01-12 02:00:00+00:00,3439.4386693669994,1719.1392982549999,4726.113485459,2069.190717455
2015-01-12 03:00:00+00:00,3158.810187383,1575.266513619,4312.507582405,1955.870030565
2015-01-12 04:00:00+00:00,2910.150431772,1539.475686824,4274.262344471001,1941.285954755
2015-01-12 05:00:00+00:00,2717.6343009959996,1357.0254811559996,4029.769873632,1951.51057341
2015-01-12 06:00:00+00:00,2666.695816007,1265.860802528,3862.7178709439995,1917.1879043630001
2015-01-12 07:00:00+00:00,2672.421931408,1263.874952384,3790.239401659,1888.8240239079998
2015-01-12 08:00:00+00:00,2645.4007414939997,1256.7895962409998,3695.3256025660003,1884.332649933
2015-01-12 09:00:00+00:00,2630.639102566,1243.883977527,3625.045981585,1871.396569804
2015-01-12 10:00:00+00:00,2572.495102003,1207.2035425779998,3655.1532202960007,1923.869776105
2015-01-12 11:00:00+00:00,2810.153556344,1305.506179672,3883.0159003889994,1933.616310145
2015-01-12 12:00:00+00:00,3061.9381466930004,1410.677845054,4065.2737078999994,2056.025181345
2015-01-12 13:00:00+00:00,3101.6504773549996,1424.732619138,4021.055292184,1938.783168445
2015-01-12 14:00:00+00:00,3228.805208045,1392.571766934,3924.2806088580005,1783.421551635
2015-01-12 15:00:00+00:00,3121.4246765999997,1327.334993923,3849.815246192001,1674.376600625
2015-01-12 16:00:00+00:00,2895.9908465619997,1234.1265899920002,3715.539736193,1464.7691255849998
2015-01-12 17:00:00+00:00,3009.252145067,1232.271936307,3646.3814227179996,1447.9091287249998
2015-01-12 18:00:00+00:00,2857.8113516260005,1191.4394505060002,3656.4889741429997,1496.051070605
2015-01-12 19:00:00+00:00,2839.6105246570005,1172.17072736,3770.85311484,1505.782318785
2015-01-12 20:00:00+00:00,2932.2018496479996,1181.7385294530002,3881.342466841999,1647.155218985
2015-01-12 21:00:00+00:00,3093.2034507229996,1213.428482361,3983.790179622,2037.044126235
2015-01-12 22:00:00+00:00,3170.7448508579996,1075.7507263549999,3548.689107344,1779.067261795
2015-01-12 23:00:00+00:00,3193.863554858,1069.685658508,3548.2855926429997,1525.396464985
2015-01-13 00:00:00+00:00,3921.2482266429997,1281.935507206,4121.141682111,2117.910003125
2015-01-13 01:00:00+00:00,4570.967289727,1364.089401483,4087.0979010939996,2292.9173132349993
2015-01-13 02:00:00+00:00,4323.220829843999,1289.424778132,3711.1695799589997,2022.499442475
